gstin,company_name,state_code,state_name,industry,size_type,annual_turnover,registration_date,years_old,address_id,is_fraud,fraud_type
16UVAEZ6084E2ZJ,"Ray, Ranganathan and Jhaveri",16,Tripura,Trading,large,6144162619.06,2023-05-21,3,1540,1,fake_itc
23LYKNQ4552F7Z5,Bhatnagar-Sen,23,Madhya Pradesh,Coal,small,30893221.85,2018-05-22,8,1578,0,none
06DQRAY6954R7ZW,Sami-Ratti,06,Haryana,Construction,large,9466341567.63,2005-05-25,21,1403,0,none
19XSICC7319V6ZL,"Sama, Parikh and Iyer",19,West Bengal,Construction,small,9609898.01,2022-05-21,4,1201,0,none
03JAJUH2672A1ZA,Bajwa-Tella,03,Punjab,Chemicals,large,5178404909.08,2012-05-23,14,628,1,shell_company
10OTMHL4394G7ZW,Natt-Dubey,10,Bihar,Paper,large,3312384081.79,2003-05-26,23,678,0,none
02AGIFF5324F8Z2,"Suri, Kapur and Mittal",02,Himachal Pradesh,Electronics,medium,587161017.71,2022-05-21,4,734,0,none
05OJIBJ4031Q3Z3,Suresh Inc,05,Uttarakhand,Paper,small,16386063.9,2004-05-25,22,161,0,none
33IHNWV7632V7ZP,"Bhandari, Rao and Pillai",33,Tamil Nadu,Trading,medium,880926051.04,2015-05-23,11,1930,0,none
37HFSUU3156H4ZQ,Mody-Chokshi,37,Andhra Pradesh,IT Services,small,12867917.74,2007-05-25,19,1805,0,none
09WGNRR5103N3Z4,Lad-Gupta,09,Uttar Pradesh,Automobile,medium,556519672.35,2007-05-25,19,1579,0,none
36NWHGC0851W3ZH,Taneja Ltd,36,Telangana,Coal,small,17687527.17,2001-05-26,25,1842,0,none
33NFQUJ4581H1ZC,Sandal-Padmanabhan,33,Tamil Nadu,Trading,small,42716315.26,2017-05-22,9,782,0,none
37BSFBA8817G8ZV,Halder LLC,37,Andhra Pradesh,Plastics,small,30555468.58,2014-05-23,12,390,0,none
11PQVZO4896C5ZX,Rajan-Lalla,11,Sikkim,Trading,small,17708291.79,2019-05-22,7,795,0,none
08CFOJX2181V3ZC,"Hayer, Mukhopadhyay and Chacko",08,Rajasthan,Construction,small,16052244.37,2019-05-22,7,543,0,none
14FCHRS4766Z9ZB,Char-Bhargava,14,Manipur,Pharmaceuticals,medium,989147754.03,2008-05-24,18,1334,0,none
11SXOHT9180V8Z2,"Bakshi, Shroff and Wagle",11,Sikkim,Trading,small,11039535.04,2023-05-21,3,77,0,none
10FIENU3015I7ZZ,Ravel Ltd,10,Bihar,Agriculture,small,18165156.51,2020-05-21,6,1787,0,none
27XEFND7003S2ZN,Char-Vala,27,Maharashtra,Automobile,small,12534060.19,2025-05-20,1,520,0,none
14MBRRL4908E8ZW,Babu Group,14,Manipur,Agriculture,medium,103832256.9,2018-05-22,8,570,0,none
21JBYEG5781A4ZR,Venkatesh and Sons,21,Odisha,Chemicals,small,16208245.32,2024-05-20,2,140,0,none
29PTZUC7961B6ZD,"Deshpande, Khatri and Murty",29,Karnataka,Cement,small,41903622.72,2002-05-26,24,1353,0,none
36OSYVM6484T3ZQ,Rattan PLC,36,Telangana,Pharmaceuticals,small,27997951.47,2013-05-23,13,1100,0,none
33XERQI8015Z6ZY,Bajaj-Ganesh,33,Tamil Nadu,Plastics,small,36205354.07,2001-05-26,25,1874,0,none
17SDGGE5970C2ZD,Kamdar-Bose,17,Meghalaya,Steel,small,26648611.44,2009-05-24,17,483,0,none
23JRKXP6884B8ZS,"Dugar, Banik and Acharya",23,Madhya Pradesh,Pharmaceuticals,large,6384378100.63,2005-05-25,21,722,0,none
04PQGJP7811F3Z5,Keer-Dutt,04,Chandigarh,Plastics,small,12574977.6,2002-05-26,24,931,0,none
06EJHDJ3385U7ZM,Pradhan Inc,06,Haryana,Automobile,medium,707738272.57,2002-05-26,24,1673,1,fake_itc
07FHHWV3845K1ZR,Mammen-Modi,07,Delhi,Cement,medium,59808175.39,2025-05-20,1,767,0,none
20RTRBT3742W3ZZ,Narula Group,20,Jharkhand,Paper,medium,201960408.69,2005-05-25,21,1798,0,none
20TKGLM3195A7ZF,Dash-Saha,20,Jharkhand,Plastics,small,8804474.52,2014-05-23,12,1239,0,none
05AJSEP1389N4ZC,Vala Inc,05,Uttarakhand,Chemicals,small,38357640.27,2007-05-25,19,1436,0,none
19KLMSE4876F1Z1,Yadav-Lad,19,West Bengal,Plastics,small,14442029.34,2023-05-21,3,1054,0,none
01QOCFC6702R4ZK,"Chad, Bora and Bakshi",01,Jammu & Kashmir,Electronics,small,42824178.99,2005-05-25,21,194,1,missing_returns
32EBTNX1314N9Z5,Sridhar Ltd,32,Kerala,Plastics,medium,148782135.36,2016-05-22,10,1194,0,none
04NGNKZ7860M3Z6,Chada-Dixit,04,Chandigarh,Coal,medium,506419465.19,2011-05-24,15,1704,1,shell_company
11NUYQH8771N3ZN,Kibe LLC,11,Sikkim,Trading,small,31304720.33,2004-05-25,22,1465,0,none
37LDBEH0265Z2ZS,"Savant, Setty and Basak",37,Andhra Pradesh,Coal,large,6115167639.79,2009-05-24,17,1766,0,none
23WCWLV4692W9ZG,Som-Nigam,23,Madhya Pradesh,Food Processing,medium,155348981.53,2009-05-24,17,1126,0,none
01BWKAR1009X3Z8,"Trivedi, Chanda and Dasgupta",01,Jammu & Kashmir,Agriculture,small,11050498.8,2019-05-22,7,198,1,shell_company
01IBVHX8503W3Z0,Sampath-Deshpande,01,Jammu & Kashmir,Food Processing,medium,778941051.15,2004-05-25,22,128,0,none
02LNLVT9815G9ZY,"Puri, Sridhar and Chopra",02,Himachal Pradesh,Automobile,medium,437133590.92,2019-05-22,7,1530,0,none
03NQWZX7714H7Z9,Sama Ltd,03,Punjab,Trading,small,48711079.86,2001-05-26,25,389,0,none
05RUFFP0559L3Z3,"Gour, Saxena and Patla",05,Uttarakhand,Electronics,small,35995859.48,2009-05-24,17,1566,0,none
24YAYMK6463S3ZA,"Varkey, Tata and Radhakrishnan",24,Gujarat,Fertilizers,medium,822557722.43,2022-05-21,4,507,0,none
27BDPYD9635S9ZP,"Shetty, Gole and Raj",27,Maharashtra,Trading,medium,219285325.69,2014-05-23,12,1384,1,fake_itc
01ZVDKJ9331L2ZI,Lala-Lad,01,Jammu & Kashmir,Agriculture,small,31603647.65,2011-05-24,15,1215,0,none
19XEIPR6042E1Z2,"Varty, Dayal and Prasad",19,West Bengal,IT Services,small,38711944.68,2005-05-25,21,844,0,none
14PZBLQ4555J8ZQ,Varghese-Sethi,14,Manipur,Jewellery,medium,592429647.74,2004-05-25,22,831,0,none
09BNUUW1424U6ZN,"Badal, Bera and Halder",09,Uttar Pradesh,Plastics,small,40804508.64,2002-05-26,24,219,0,none
13HPAHA6653A6ZK,Dave-Kalla,13,Nagaland,Steel,small,8697967.63,2024-05-20,2,940,0,none
02KHPBV1525Y4ZA,Shanker-Koshy,02,Himachal Pradesh,Automobile,medium,363386016.77,2004-05-25,22,625,1,shell_company
22VOQTG8954H1ZJ,Manne Inc,22,Chhattisgarh,Cement,large,1425189673.94,2014-05-23,12,436,0,none
02RSTKP8560L7ZS,"Dhawan, Prabhu and Sachdev",02,Himachal Pradesh,Steel,small,29135996.29,2008-05-24,18,1691,0,none
15ZRXHL0799U2Z7,Ratti LLC,15,Mizoram,Coal,small,32851474.69,2020-05-21,6,72,0,none
01CTLXD2939E1ZZ,"Tripathi, Kota and Chaudry",01,Jammu & Kashmir,Coal,medium,956957536.2,2017-05-22,9,1145,0,none
36YVJHB1719T7Z4,Srinivas-Patla,36,Telangana,Chemicals,large,7913065646.62,2015-05-23,11,378,0,none
33EPIFQ6404P7ZT,Dube and Sons,33,Tamil Nadu,Trading,medium,403747148.57,2004-05-25,22,457,0,none
20LEWVN3401K6ZN,Batra Ltd,20,Jharkhand,Steel,medium,868760126.12,2020-05-21,6,1221,0,none
02AGDEC8972Y3Z3,Baria LLC,02,Himachal Pradesh,Coal,small,14993597.34,2020-05-21,6,1316,0,none
18TQOSI3161L3ZU,Bansal Ltd,18,Assam,Steel,small,26113139.98,2013-05-23,13,1002,0,none
12PLBXN6352O5ZR,"Dalal, Bhargava and Nazareth",12,Arunachal Pradesh,Coal,medium,656697145.13,2018-05-22,8,731,0,none
27DLNTT1743J8ZM,Ravi-Khatri,27,Maharashtra,IT Services,medium,622882843.71,2016-05-22,10,76,0,none
11GNAFN4802U9ZL,Jain Inc,11,Sikkim,Paper,small,26289324.71,2024-05-20,2,1822,0,none
06VOJEO1251V2ZU,Soman LLC,06,Haryana,Food Processing,small,16675019.05,2022-05-21,4,670,1,circular_trading
32RYSMU5151N8ZM,Sahota-Buch,32,Kerala,Trading,medium,521735822.66,2017-05-22,9,1506,1,circular_trading
16LJEVP0323S5ZY,"Baral, Basak and Pandit",16,Tripura,Paper,large,4073095451.85,2017-05-22,9,1249,0,none
19OURCN5455H6ZK,Mand LLC,19,West Bengal,Steel,small,30533646.85,2003-05-26,23,1359,1,fake_itc
17HHQKT5569V8ZX,Ramakrishnan Inc,17,Meghalaya,Cement,small,44088402.17,2020-05-21,6,1688,0,none
27XISJN9780E2Z2,"Nori, Shenoy and Dutt",27,Maharashtra,Cement,small,33695991.84,2002-05-26,24,1357,0,none
33QBDNE6884K9ZT,Sunder and Sons,33,Tamil Nadu,IT Services,medium,800412183.65,2015-05-23,11,1628,0,none
37FMWNK5076G9Z6,Yogi-Wagle,37,Andhra Pradesh,Agriculture,small,27746050.88,2001-05-26,25,1588,0,none
03PPZVC9308X3ZG,"Nath, Swamy and Singhal",03,Punjab,Cement,small,19779513.23,2011-05-24,15,303,1,circular_trading
18WYPFU0835Y1Z3,"Sekhon, Boase and Tella",18,Assam,Textile,medium,352496064.35,2001-05-26,25,260,0,none
22KTDOU0281S8ZT,Cherian-Kulkarni,22,Chhattisgarh,Chemicals,medium,382083650.05,2005-05-25,21,499,0,none
24LORIN1512B3ZT,"De, Sengupta and Karpe",24,Gujarat,Automobile,small,21222124.24,2003-05-26,23,1856,0,none
11YUNFT1423X7ZP,Divan-Rama,11,Sikkim,Automobile,small,31696733.73,2014-05-23,12,1443,0,none
01QOZZV4394H2ZV,Dubey LLC,01,Jammu & Kashmir,Plastics,small,25392483.8,2013-05-23,13,381,1,fake_itc
12JWCHK6015H8Z5,Biswas and Sons,12,Arunachal Pradesh,Food Processing,small,9603581.74,2011-05-24,15,1218,0,none
14ZQKIG1082W7ZE,"Prasad, Roy and Kapur",14,Manipur,Pharmaceuticals,medium,711739466.26,2022-05-21,4,1964,0,none
11QFNVX4299B4Z9,Raghavan-Bassi,11,Sikkim,Textile,small,12271674.28,2021-05-21,5,541,0,none
05MFDWW2221Y4ZU,"Kata, Pandit and Raghavan",05,Uttarakhand,Automobile,small,29606369.78,2025-05-20,1,92,0,none
14MGTXW6601Q9ZR,"Sheth, Saha and Mishra",14,Manipur,Fertilizers,medium,877610326.59,2011-05-24,15,1546,1,fake_itc
12CSVTN8144G1Z1,"Bhakta, Chowdhury and Kale",12,Arunachal Pradesh,Steel,medium,847186535.9,2022-05-21,4,1681,0,none
09UTAHF5504R8Z2,Radhakrishnan-Bhatnagar,09,Uttar Pradesh,Jewellery,small,13233748.39,2009-05-24,17,829,0,none
10TLVCS6619G9Z0,D’Alia Inc,10,Bihar,Textile,small,21003104.02,2020-05-21,6,715,0,none
09UZYBW8200U6Z2,Kaur Inc,09,Uttar Pradesh,Cement,small,38382171.97,2021-05-21,5,136,0,none
01BRRVH5137R2ZD,Contractor-Sathe,01,Jammu & Kashmir,Coal,medium,143851148.39,2003-05-26,23,1300,1,fake_itc
37DTOMP7479S7ZN,Dada and Sons,37,Andhra Pradesh,Food Processing,small,49609077.51,2020-05-21,6,1725,1,fake_itc
10UEAVS6105T1ZC,Pandya-Brahmbhatt,10,Bihar,Automobile,small,22717815.55,2016-05-22,10,1409,0,none
13FMDKS1910T6ZP,Gade-Krishna,13,Nagaland,Plastics,medium,116574522.05,2012-05-23,14,739,0,none
07KOAIM3041Z1ZB,Barad Ltd,07,Delhi,Cement,medium,135001476.33,2019-05-22,7,1542,0,none
27ALECO3058U7Z5,Hans PLC,27,Maharashtra,Chemicals,small,40604718.86,2020-05-21,6,520,0,none
11WSHKC4559C8ZA,Mand-Bhakta,11,Sikkim,Cement,small,21538991.11,2017-05-22,9,297,0,none
32FHWYD3031F4ZR,Sandal and Sons,32,Kerala,Electronics,large,9224761526.5,2021-05-21,5,1361,0,none
24AHTLV8306N6ZU,"Vasa, Chandran and Barman",24,Gujarat,Steel,large,5232922819.86,2018-05-22,8,162,1,circular_trading
21MVSAZ1983R6ZH,Chakrabarti-Chad,21,Odisha,Plastics,small,7102430.43,2024-05-20,2,1367,0,none
04IYPVE4897X9Z0,"Jhaveri, Ahuja and Sekhon",04,Chandigarh,IT Services,small,39975858.17,2010-05-24,16,1861,0,none
17RDMZX5240X4Z2,Munshi-Doctor,17,Meghalaya,Electronics,small,3561392.01,2007-05-25,19,598,0,none
20WDLBK7797G7ZI,Hora Ltd,20,Jharkhand,Automobile,large,3507422431.28,2015-05-23,11,551,0,none
17LLYND5534E1ZK,"Krishnamurthy, Sachdev and Ram",17,Meghalaya,Electronics,small,36888935.15,2020-05-21,6,1406,1,fake_itc
24DAXAF2005H5ZZ,"Krishnan, Gaba and Oza",24,Gujarat,Cement,small,31384948.73,2018-05-22,8,7,0,none
17NTOCG4058C7ZJ,Om Inc,17,Meghalaya,Construction,medium,241464451.23,2021-05-21,5,936,0,none
24VRYPL7007K5Z8,Mallick Group,24,Gujarat,Electronics,small,49998797.03,2008-05-24,18,796,0,none
08BAPVP2248X4Z2,Sarin-Datta,08,Rajasthan,Electronics,small,6087822.19,2022-05-21,4,190,0,none
22PQSID5810U5ZA,"Dewan, Saha and Prasad",22,Chhattisgarh,Electronics,small,38606678.57,2014-05-23,12,569,0,none
14KLJOP2824O3ZD,Basak-Thakur,14,Manipur,Steel,small,14815834.96,2024-05-20,2,1319,0,none
24ADUXR1124Y5ZA,Raghavan PLC,24,Gujarat,Chemicals,small,27482165.58,2013-05-23,13,1026,1,missing_returns
36BGIDF9613H6Z3,Lad-Patla,36,Telangana,Textile,small,9654577.36,2025-05-20,1,194,0,none
27ODSCD4016K6ZB,Yohannan and Sons,27,Maharashtra,Trading,medium,427703603.42,2004-05-25,22,1810,0,none
02BPFGK0121C1ZF,"Sachdev, Narayanan and Mannan",02,Himachal Pradesh,Food Processing,large,2144370415.14,2019-05-22,7,1506,0,none
37QBCAX9707N6ZO,Aggarwal-Aggarwal,37,Andhra Pradesh,IT Services,small,4208167.9,2016-05-22,10,1793,1,fake_itc
10RXZKF6391C6ZP,Shankar-Badami,10,Bihar,Textile,small,37689041.07,2014-05-23,12,1282,0,none
07ZIVGJ9095F6ZG,Prashad Group,07,Delhi,Chemicals,medium,224109234.84,2011-05-24,15,928,0,none
01NWSKJ6411C8Z0,Lall Inc,01,Jammu & Kashmir,Cement,medium,306084371.36,2009-05-24,17,1278,1,fake_itc
10MVRPQ3091Q5Z6,Barad-Zacharia,10,Bihar,Coal,large,2129986644.67,2016-05-22,10,642,0,none
33HFBSW7591K7ZQ,"Peri, Khalsa and Pant",33,Tamil Nadu,Jewellery,small,29591938.42,2020-05-21,6,353,0,none
01ZRHHV7174G9Z9,"Guha, Patil and Chahal",01,Jammu & Kashmir,Electronics,small,13955726.39,2009-05-24,17,1756,1,fake_itc
22LHIPH8510Q5Z0,"Parmar, Sharma and Tara",22,Chhattisgarh,Textile,small,43576224.48,2013-05-23,13,38,0,none
12WVZEE8362Z3ZP,Dyal-Goswami,12,Arunachal Pradesh,Textile,medium,98409819.2,2022-05-21,4,1252,0,none
24YLVGD7650B4ZK,Dube Inc,24,Gujarat,Pharmaceuticals,small,30544376.06,2003-05-26,23,1128,1,missing_returns
32PPYCU0029D4ZG,Varma-Bail,32,Kerala,Coal,small,41486512.11,2002-05-26,24,1561,1,fake_itc
21OBTXT8193W1Z6,"Chopra, Zacharia and Grover",21,Odisha,IT Services,small,15674976.53,2022-05-21,4,1303,0,none
15VIJAD2425W2ZB,"Palan, Srinivas and Kannan",15,Mizoram,Coal,small,34447794.27,2020-05-21,6,1715,1,circular_trading
15NADMT7491A9Z6,Gill LLC,15,Mizoram,Steel,medium,977150561.98,2001-05-26,25,317,1,fake_itc
05XRWPZ2411K4ZC,"Sarraf, Borra and Nori",05,Uttarakhand,Cement,small,7090034.45,2012-05-23,14,1850,1,circular_trading
01EHASO7490F5ZS,Varty Group,01,Jammu & Kashmir,Automobile,small,44064270.16,2001-05-26,25,1975,0,none
06EVKAZ6758I7Z4,Tiwari Group,06,Haryana,Textile,medium,698128247.25,2013-05-23,13,731,0,none
03LRGWX3781K1ZH,Bava-Deshmukh,03,Punjab,Paper,medium,418975431.24,2016-05-22,10,10,0,none
16YFJZY6781G2Z8,Nagi-Kata,16,Tripura,Construction,small,28007806.85,2007-05-25,19,600,0,none
17BAHCL8008B3ZG,Kuruvilla-Saha,17,Meghalaya,Jewellery,small,36545367.37,2023-05-21,3,1564,0,none
29SZSKU2863J9ZF,Sarma-Som,29,Karnataka,Electronics,small,41368898.2,2025-05-20,1,1804,0,none
27HMGZM8549K8ZP,Kohli-Edwin,27,Maharashtra,Agriculture,medium,918674382.72,2015-05-23,11,228,0,none
05OBLMU1574D6ZX,Parikh-Dhar,05,Uttarakhand,IT Services,small,47066637.03,2021-05-21,5,94,0,none
27RPETA2278L5Z1,"Sur, Dayal and Dhillon",27,Maharashtra,Cement,small,19188946.15,2011-05-24,15,905,0,none
04AFVMJ8749Y4Z4,Chacko and Sons,04,Chandigarh,Pharmaceuticals,small,17266408.2,2019-05-22,7,468,0,none
17AELVV5341B3ZL,Agate Inc,17,Meghalaya,Agriculture,medium,424705875.67,2017-05-22,9,1082,0,none
13ZXENH0420U7ZN,Lall-Deol,13,Nagaland,Chemicals,large,8737001139.77,2010-05-24,16,1447,0,none
07YFOXM6318N9Z4,Mohan-Nath,07,Delhi,Pharmaceuticals,medium,709378487.09,2012-05-23,14,1633,0,none
09NYZPG0332A6ZB,Chaudhary-Peri,09,Uttar Pradesh,Fertilizers,medium,500552099.87,2006-05-25,20,1184,0,none
14TYIWL2016K7Z2,"Nigam, Patel and Gokhale",14,Manipur,Pharmaceuticals,small,30578180.27,2002-05-26,24,949,0,none
16SIEWP8272F8ZN,"Pathak, Khare and Bhakta",16,Tripura,Plastics,medium,482669583.28,2002-05-26,24,423,1,fake_itc
06BEYDC7886P7ZH,"Choudhary, Thakur and Korpal",06,Haryana,Coal,small,4745896.02,2022-05-21,4,604,0,none
06QOCGO5239N1ZN,"Narula, Nagar and Karnik",06,Haryana,Food Processing,small,10648776.44,2020-05-21,6,847,0,none
19UAZXE3404A2Z2,"Sahni, Sangha and Pillay",19,West Bengal,Cement,small,12369806.58,2001-05-26,25,165,0,none
13YLUXR9211O3ZQ,"Som, Warrior and Sandhu",13,Nagaland,IT Services,small,42934953.85,2013-05-23,13,1768,0,none
29LOULG5590M6ZQ,Om Ltd,29,Karnataka,Pharmaceuticals,medium,634993117.62,2020-05-21,6,1255,0,none
32ZISFP1794R2ZK,Saxena-Murty,32,Kerala,Steel,small,33306435.36,2013-05-23,13,612,0,none
27OLDLK3318R5ZW,"Natarajan, Tailor and Kar",27,Maharashtra,Automobile,small,31924576.91,2007-05-25,19,1284,0,none
19JLAWL8443N1ZK,"Sant, Kashyap and Chauhan",19,West Bengal,Pharmaceuticals,small,36313683.72,2008-05-24,18,212,1,circular_trading
19YVPEU9798H1ZR,"Oza, Kumar and Barad",19,West Bengal,IT Services,small,3660549.73,2008-05-24,18,462,0,none
06XJFFA1308U6ZW,Rana Ltd,06,Haryana,Pharmaceuticals,medium,742916137.09,2022-05-21,4,692,0,none
10ISXFK5556G4ZP,"Gulati, Bawa and Master",10,Bihar,Automobile,small,13821909.33,2020-05-21,6,1883,0,none
06PDVAO7921Z5ZR,Tak-Anand,06,Haryana,Electronics,medium,104655599.01,2020-05-21,6,1598,0,none
11TKXPP9124G2Z4,Zachariah Inc,11,Sikkim,Cement,small,15337049.06,2016-05-22,10,135,0,none
37AEUGC2467S3ZL,Bera-Aurora,37,Andhra Pradesh,Plastics,small,12995840.35,2011-05-24,15,987,0,none
12GKYWH3659I7ZG,"Pal, Rao and Peri",12,Arunachal Pradesh,Chemicals,small,31798919.95,2003-05-26,23,247,0,none
15VFAPR8931B4ZK,Ray LLC,15,Mizoram,Steel,small,13053041.77,2023-05-21,3,680,0,none
12ACFUC6260O8Z3,"Bawa, Sharma and Borde",12,Arunachal Pradesh,Chemicals,small,48743588.25,2017-05-22,9,767,0,none
23TWDCO7273R2ZL,"Banerjee, Dewan and Yadav",23,Madhya Pradesh,Textile,medium,508947393.06,2016-05-22,10,85,0,none
14MJOZW7594D6ZD,Bakshi-Bala,14,Manipur,Food Processing,small,28059281.94,2015-05-23,11,594,0,none
14HWINU7585Y6Z1,Lal-Parekh,14,Manipur,Coal,small,10251252.06,2021-05-21,5,1515,0,none
17GMRUJ9863L2ZZ,Pau-Gara,17,Meghalaya,Food Processing,small,10811211.42,2008-05-24,18,718,0,none
01TNJUY4794R7ZM,Muni-Prashad,01,Jammu & Kashmir,IT Services,medium,136107688.46,2020-05-21,6,1937,1,sudden_spike
06UGHHO5766M3Z2,"Gera, Bal and Khanna",06,Haryana,Pharmaceuticals,small,2011842.58,2021-05-21,5,1882,0,none
32XVBPL1420W4ZE,Murty PLC,32,Kerala,Pharmaceuticals,medium,596174778.85,2002-05-26,24,504,0,none
12TOEEV0928W1Z0,Muni Group,12,Arunachal Pradesh,Textile,small,25320969.7,2009-05-24,17,77,0,none
11KKYTV0983G9ZW,Acharya Group,11,Sikkim,Textile,small,12956920.19,2025-05-20,1,356,0,none
07HCVRW6281N2ZA,"Chad, Vohra and Padmanabhan",07,Delhi,IT Services,medium,966747720.27,2016-05-22,10,614,0,none
05YSKHV1744V7Z7,"Aggarwal, Bhandari and Anne",05,Uttarakhand,Jewellery,large,9048660421.87,2010-05-24,16,1541,1,shell_company
02KSUPE9888P6ZV,"Upadhyay, Bajaj and Sibal",02,Himachal Pradesh,Steel,small,2949095.37,2009-05-24,17,178,0,none
32WQOES0154I5ZE,"Pal, Shere and Cheema",32,Kerala,Coal,small,18576821.84,2020-05-21,6,1600,0,none
11UNKGO9187L4ZY,Majumdar-Pillay,11,Sikkim,Chemicals,small,3990197.04,2012-05-23,14,1410,0,none
15ENTGQ9035K6Z4,"Dyal, Viswanathan and Dhaliwal",15,Mizoram,IT Services,small,36853424.05,2020-05-21,6,481,0,none
11UPVAU4060P7ZG,Sarma-Sahni,11,Sikkim,Trading,small,47896882.38,2018-05-22,8,1071,0,none
09HLKJO4688I7Z3,Bhatnagar and Sons,09,Uttar Pradesh,Chemicals,medium,767267444.52,2004-05-25,22,828,0,none
18YXUJH6587S1ZD,"Nanda, Saran and Guha",18,Assam,Chemicals,small,35397341.79,2011-05-24,15,1182,0,none
32CUIBL8509L7Z1,"Shenoy, Bhardwaj and Mannan",32,Kerala,Pharmaceuticals,medium,266498937.61,2015-05-23,11,508,0,none
15GLNFK6604W2Z9,"Konda, Kapur and Keer",15,Mizoram,Chemicals,medium,449598213.21,2020-05-21,6,1819,0,none
33MOHCA5553Q6ZC,Jha-Kumer,33,Tamil Nadu,Plastics,medium,594009073.41,2010-05-24,16,419,0,none
10RENQW7908Z6ZB,Baral LLC,10,Bihar,Trading,small,41764919.56,2007-05-25,19,1423,0,none
15BQOTT5470M4ZL,Lata LLC,15,Mizoram,Pharmaceuticals,small,38624288.86,2001-05-26,25,1184,0,none
37ZXAEV5756V9ZK,"Madan, Chaudhuri and Bansal",37,Andhra Pradesh,Coal,small,22096619.02,2022-05-21,4,662,0,none
36UUGCT9583I3ZZ,Goda-Nori,36,Telangana,Trading,small,36462238.32,2020-05-21,6,1212,0,none
18RRZCU9396A2ZS,Wason-Parekh,18,Assam,Jewellery,small,48962949.07,2001-05-26,25,921,0,none
01ZPBIO1395I4Z9,Ben-Desai,01,Jammu & Kashmir,Fertilizers,medium,675754505.75,2002-05-26,24,503,1,circular_trading
29BDWRT4545A7ZY,"Parmar, Das and Kar",29,Karnataka,IT Services,small,7467093.47,2004-05-25,22,1809,0,none
21NWTXC6279V3Z6,Dewan-Devan,21,Odisha,Electronics,small,47095154.57,2015-05-23,11,1587,1,fake_itc
02CBPEQ0825R1Z7,"Chaudhary, Basak and Chakrabarti",02,Himachal Pradesh,Electronics,small,9210686.75,2011-05-24,15,340,1,missing_returns
20YOQUV8396A8ZJ,Sharaf-Konda,20,Jharkhand,Fertilizers,medium,967643779.68,2009-05-24,17,1949,0,none
19EQQCK0967M2ZK,"Thakkar, Amble and Talwar",19,West Bengal,Coal,small,2746687.49,2013-05-23,13,68,0,none
17DAQLQ8946I5ZR,Prakash LLC,17,Meghalaya,Automobile,medium,412410931.65,2015-05-23,11,1334,0,none
06QINVM0172V3ZT,Chacko and Sons,06,Haryana,Food Processing,medium,254202144.5,2004-05-25,22,1222,0,none
01PYEFJ0524W1ZP,Kuruvilla Group,01,Jammu & Kashmir,Plastics,medium,50730703.59,2005-05-25,21,1881,0,none
27HJDTR0364Q2Z8,"Banerjee, Chokshi and Roy",27,Maharashtra,Cement,medium,314462285.08,2014-05-23,12,34,0,none
08WVHWN1374P4Z7,"Char, Khosla and Issac",08,Rajasthan,Jewellery,large,4600591709.46,2017-05-22,9,312,0,none
07YGAKM7945E6ZT,Rana-Soman,07,Delhi,Coal,large,2213996013.53,2004-05-25,22,104,0,none
09ENEYO1339S7ZL,Kumar-Deep,09,Uttar Pradesh,Automobile,small,49292802.9,2014-05-23,12,1861,0,none
36YREXP9527X8ZZ,Doshi PLC,36,Telangana,Fertilizers,medium,478392818.42,2011-05-24,15,384,0,none
12XLHGN0988H2ZU,Lata Ltd,12,Arunachal Pradesh,Automobile,small,11100770.94,2006-05-25,20,1566,1,fake_itc
20CZKAX2096M3ZE,Thaman LLC,20,Jharkhand,Trading,medium,265487421.38,2002-05-26,24,70,0,none
33HYBHA5539R8ZI,Mitter LLC,33,Tamil Nadu,Pharmaceuticals,medium,463039802.85,2007-05-25,19,671,0,none
32RHTRS2067E1Z7,"Rau, Ahuja and Bahl",32,Kerala,Food Processing,small,13142120.13,2018-05-22,8,1168,0,none
37MLPUQ2949S9ZC,Ramachandran-Pant,37,Andhra Pradesh,Jewellery,small,44208644.03,2013-05-23,13,175,0,none
16RGYLK1559E5ZA,"Vora, Batra and Borah",16,Tripura,Trading,medium,341985938.45,2018-05-22,8,528,0,none
04SIZRM6800P8ZM,Banik-Bir,04,Chandigarh,Food Processing,small,48592717.3,2023-05-21,3,128,0,none
08KTTEB6875X2ZM,"Chauhan, Nayak and Warrior",08,Rajasthan,Fertilizers,small,24061848.65,2010-05-24,16,389,0,none
10TVWIW2674A8Z8,Prakash PLC,10,Bihar,Paper,medium,349452578.55,2021-05-21,5,135,0,none
37ZAVKB7040W9ZW,"Datta, Khosla and Tella",37,Andhra Pradesh,Electronics,medium,962962931.95,2010-05-24,16,341,0,none
33NJGJZ0853A6ZW,"Bhat, Thaman and Saran",33,Tamil Nadu,Electronics,medium,140664378.59,2002-05-26,24,1834,0,none
32LHUKJ6136P1ZD,"Banik, Thakur and Nayak",32,Kerala,Trading,small,44828514.63,2025-05-20,1,1641,0,none
01SIIOZ9297E3ZF,Issac Inc,01,Jammu & Kashmir,Textile,small,20365710.04,2004-05-25,22,1575,0,none
06TTBNX5396W1Z2,"Sengupta, Chanda and Soni",06,Haryana,Textile,small,9557496.41,2021-05-21,5,1430,1,sudden_spike
11CXHLP8734G1ZM,Thaker Inc,11,Sikkim,Cement,small,2991921.13,2016-05-22,10,1860,0,none
