gstin,industry,state_code,years_old,size_type,annual_turnover,filing_rate,missing_returns,avg_delay_days,avg_itc_ratio,total_itc_claimed,total_tax_paid,total_outward_supply,avg_monthly_sales,sales_volatility,spike_ratio,invoices_issued,invoices_received,invoice_match_rate,unique_buyers,unique_suppliers,companies_same_address,is_fraud,fraud_type,avg_itc_ratio_is_outlier,spike_ratio_is_outlier,avg_monthly_sales_is_outlier,sales_volatility_is_outlier,avg_delay_days_is_outlier
10UEAVS6105T1ZC,Automobile,10,10,small,22717815.55,0.9444,1,4.33,0.7401,5314748.05,1770666.99,39737059.12,2337474.07,0.3031,1.1535,47,51,0.8511,47,51,3,0,none,0,0,0,0,0
13FMDKS1910T6ZP,Plastics,13,14,medium,116574522.05,0.9444,1,4.0,0.7325,25820531.01,9156693.08,199508330.57,11735784.15,0.2865,0.8211,37,39,0.8378,37,39,2,0,none,0,0,0,0,0
07KOAIM3041Z1ZB,Cement,7,7,medium,135001476.33,1.0,0,3.06,0.7722,30819546.91,8218047.63,244868777.45,13603820.97,0.2445,1.0355,37,51,0.8108,37,51,2,0,none,0,0,0,0,0
27ALECO3058U7Z5,Chemicals,27,6,small,40604718.86,0.9444,1,13.61,0.7379,7716940.83,2684035.66,64108365.79,3771080.34,0.4077,0.7418,28,29,0.8929,28,29,6,0,none,0,0,0,0,0
11WSHKC4559C8ZA,Cement,11,9,small,21538991.11,0.8333,3,5.28,0.7392,4063306.96,1353540.58,32399184.7,2159945.65,0.2684,0.8996,44,38,0.8182,44,37,4,0,none,0,0,0,0,0
32FHWYD3031F4ZR,Electronics,32,5,large,9224761526.5,0.9444,1,4.5,0.7456,1993506232.96,606948137.27,17373841535.2,382712522.52000004,0.219,0.7971,54,37,0.8519,53,37,4,0,none,0,0,1,0,0
24AHTLV8306N6ZU,Steel,24,8,large,5232922819.86,0.8889,2,0.72,0.7335,1171606253.13,436382962.13,8801997598.16,382712522.52000004,0.2331,1.3864,46,38,0.9565,46,38,5,1,circular_trading,0,0,1,0,0
21MVSAZ1983R6ZH,Plastics,21,2,small,7102430.43,1.0,0,1.0,0.7506,1592105.44,539976.46,13159995.74,731110.87,0.2926,0.9228,43,47,0.8837,43,46,2,0,none,0,0,0,0,0
04IYPVE4897X9Z0,IT Services,4,16,small,39975858.17,1.0,0,9.72,0.7356,7617250.91,2870011.97,67975860.82,3776436.71,0.324,1.2186,40,46,0.925,39,46,3,0,none,0,0,0,0,0
17RDMZX5240X4Z2,Electronics,17,19,small,3561392.01,0.9444,1,3.17,0.7259,706167.27,252548.29,5834186.57,343187.45,0.2488,1.1946,40,37,0.925,40,37,4,0,none,0,0,0,0,0
20WDLBK7797G7ZI,Automobile,20,11,large,3507422431.28,0.9444,1,5.5,0.7511,757345828.57,243234553.82,6126128210.55,360360482.97,0.3213,0.9835,36,40,0.9722,35,40,4,0,none,0,0,1,0,0
17LLYND5534E1ZK,Electronics,17,6,small,36888935.15,0.8889,2,1.67,1.7519999999999996,30447708.08,0.0,63586242.13,3974140.13,0.2469,0.9831,47,35,0.8723,47,35,7,1,fake_itc,1,0,0,0,0
24DAXAF2005H5ZZ,Cement,24,8,small,31384948.73,0.9444,1,6.33,0.7148,5626783.3,2585238.94,51430193.02,3025305.47,0.3503,0.9202,39,49,0.8974,39,49,4,0,none,0,0,0,0,0
17NTOCG4058C7ZJ,Construction,17,5,medium,241464451.23,0.9444,1,1.83,0.7228,40263948.37,14980599.2,403536147.99,23737420.47,0.2978,1.4671,35,50,0.8286,34,50,3,0,none,0,0,0,0,0
24VRYPL7007K5Z8,Electronics,24,18,small,49998797.03,0.9444,1,7.94,0.8,9001177.36,2638542.84,81921913.0,4818936.06,0.3279,1.2027,50,48,0.88,48,47,5,0,none,0,0,0,0,0
08BAPVP2248X4Z2,Electronics,8,4,small,6087822.19,1.0,0,1.56,0.7287,1151371.67,433468.16,10945211.56,608067.31,0.2665,0.8476,43,39,0.9535,42,38,5,0,none,0,0,0,0,0
22PQSID5810U5ZA,Electronics,22,12,small,38606678.57,1.0,0,4.17,0.751,11377451.7,4008357.83,85629347.79,4757185.99,0.1592,1.0661,33,47,0.8485,32,47,5,0,none,0,0,0,0,0
14KLJOP2824O3ZD,Steel,14,2,small,14815834.96,1.0,0,2.28,0.733,3397230.64,1215768.59,29861754.01,1658986.33,0.2453,1.0884,42,39,0.8333,42,39,6,0,none,0,0,0,0,0
24ADUXR1124Y5ZA,Chemicals,24,13,small,27482165.58,0.7778,4,0.61,0.734,4941099.11,1680955.58,42880184.42,3062870.32,0.2451,1.0757,37,30,0.8919,36,30,3,1,missing_returns,0,0,0,0,0
36BGIDF9613H6Z3,Textile,36,1,small,9654577.36,0.9444,1,0.61,0.7661,1844715.76,611959.02,15718123.47,924595.5,0.3984,0.6865,49,43,0.8571,49,43,4,0,none,0,0,0,0,0
27ODSCD4016K6ZB,Trading,27,22,medium,427703603.42,0.9444,1,7.11,0.7013,86132273.58,35648247.49,715259240.94,42074073.0,0.3258,0.906,35,43,0.9143,35,43,4,0,none,0,0,0,0,0
02BPFGK0121C1ZF,Food Processing,2,7,large,2144370415.14,0.9444,1,3.83,0.7554,410174768.87,148456873.87,3730736572.58,219455092.5,0.2274,0.9629,43,47,0.9302,43,47,5,0,none,0,0,1,0,0
37QBCAX9707N6ZO,IT Services,37,10,small,4208167.9,1.0,0,5.39,1.7519999999999996,1856065.51,0.0,7195416.53,399745.36,0.3535,1.8773,39,39,0.9744,39,39,4,1,fake_itc,1,0,0,0,0
10RXZKF6391C6ZP,Textile,10,12,small,37689041.07,1.0,0,1.5,0.7522,7987469.05,2465198.68,64542953.33,3585719.63,0.297,1.0209,43,38,0.8837,43,38,7,0,none,0,0,0,0,0
07ZIVGJ9095F6ZG,Chemicals,7,15,medium,224109234.84,0.8889,2,5.89,0.7516,41554683.48,13858366.23,327959718.37,20497482.4,0.3072,0.9455,41,33,0.878,40,33,3,0,none,0,0,0,0,0
01NWSKJ6411C8Z0,Cement,1,17,medium,306084371.36,1.0,0,9.89,1.7519999999999996,323725663.32,0.0,579451970.13,32191776.12,0.3198,0.6133,40,45,0.875,40,45,2,1,fake_itc,1,0,0,0,0
10MVRPQ3091Q5Z6,Coal,10,10,large,2129986644.67,0.9444,1,4.0,0.7526,534870632.0,169662510.48,3708218656.58,218130509.21,0.3332,1.0993,56,37,0.9107,56,37,3,0,none,0,0,1,0,0
33HFBSW7591K7ZQ,Jewellery,33,6,small,29591938.42,1.0,0,3.72,0.7415,5119649.03,1708282.34,48119837.5,2673324.31,0.2683,1.2419,54,46,0.8704,53,46,3,0,none,0,0,0,0,0
01ZRHHV7174G9Z9,Electronics,1,17,small,13955726.39,0.9444,1,0.5,1.5339,6706750.02,0.0,21080723.9,1240042.58,0.3643,1.328,45,44,0.9556,45,44,6,1,fake_itc,1,0,0,0,0
22LHIPH8510Q5Z0,Textile,22,13,small,43576224.48,0.8333,3,4.83,0.7403,9556081.75,3568314.31,63634365.96,4242291.06,0.3143,1.2427,39,44,0.8462,39,44,3,0,none,0,0,0,0,0
12WVZEE8362Z3ZP,Textile,12,4,medium,98409819.2,1.0,0,3.89,0.7438,16398990.68,5095973.41,170250292.86,9458349.6,0.2743,1.1729,37,44,0.973,37,44,4,0,none,0,0,0,0,0
24YLVGD7650B4ZK,Pharmaceuticals,24,23,small,30544376.06,0.6111,7,3.78,0.7488,3864905.93,1444503.35,36536389.89,3321489.99,0.2483,0.7174,39,48,0.7949,38,48,2,1,missing_returns,0,0,0,0,0
32PPYCU0029D4ZG,Coal,32,24,small,41486512.11,1.0,0,5.11,1.7519999999999996,28736320.85,0.0,65466887.25,3637049.29,0.3343,0.6911,51,36,0.8431,51,35,5,1,fake_itc,1,0,0,0,0
21OBTXT8193W1Z6,IT Services,21,4,small,15674976.53,1.0,0,1.78,0.748,3173963.32,1063316.05,29798271.64,1655459.54,0.2276,0.927,34,43,0.9118,34,43,2,0,none,0,0,0,0,0
15VIJAD2425W2ZB,Coal,15,6,small,34447794.27,0.9444,1,2.72,0.8033,8352752.65,2068440.78,60078983.32,3534057.84,0.2756,0.881,45,29,0.9333,45,29,4,1,circular_trading,0,0,0,0,0
15NADMT7491A9Z6,Steel,15,25,medium,977150561.98,0.9444,1,8.0,1.7519999999999996,607245363.7,0.0,1686061826.45,99180107.44,0.29,1.0401,44,47,0.8636,44,46,3,1,fake_itc,1,0,0,0,0
05XRWPZ2411K4ZC,Cement,5,14,small,7090034.45,0.9444,1,7.72,0.7422,1568562.58,517353.68,12060678.82,709451.7,0.3269,0.7427,37,42,0.8108,37,41,2,1,circular_trading,0,0,0,0,0
01EHASO7490F5ZS,Automobile,1,25,small,44064270.16,1.0,0,6.33,0.752,8987535.59,2853570.06,77125180.42,4284732.25,0.2825,1.1798,34,33,0.8529,34,33,3,0,none,0,0,0,0,0
06EVKAZ6758I7Z4,Textile,6,13,medium,698128247.25,0.9444,1,8.83,0.7655,112170056.91,31202014.28,1058087100.2,62240417.66,0.3341,1.0744,41,38,0.9268,41,38,3,0,none,0,0,0,0,0
03LRGWX3781K1ZH,Paper,3,10,medium,418975431.24,0.8889,2,4.94,0.7424,83501051.47,31836972.25,700522090.92,43782630.68,0.2997,1.3499,36,35,0.8333,36,35,8,0,none,0,0,0,0,0
16YFJZY6781G2Z8,Construction,16,19,small,28007806.85,0.8889,2,7.0,0.7491,5689282.45,1887864.14,47306555.61,2956659.73,0.2889,1.1176,42,36,0.9048,42,36,2,0,none,0,0,0,0,0
17BAHCL8008B3ZG,Jewellery,17,3,small,36545367.37,1.0,0,6.56,0.7471,8350319.06,2740435.16,59089717.3,3282762.07,0.308,0.8475,34,31,0.9706,34,31,3,0,none,0,0,0,0,0
29SZSKU2863J9ZF,Electronics,29,1,small,41368898.2,0.9444,1,2.17,0.7414,8031090.18,2721671.26,78934712.22,4643218.37,0.2631,0.8904,30,37,0.8333,30,37,5,0,none,0,0,0,0,0
27HMGZM8549K8ZP,Agriculture,27,11,medium,918674382.72,1.0,0,4.89,0.7386,177775600.96,62640483.41,1712601810.02,95144545.0,0.2975,1.441,40,45,0.75,39,45,4,0,none,0,0,0,0,0
05OBLMU1574D6ZX,IT Services,5,5,small,47066637.03,0.9444,1,1.17,0.7677,8567946.79,2501829.48,81484564.32,4793209.67,0.2878,1.0258,44,27,0.7727,44,27,3,0,none,0,0,0,0,0
27RPETA2278L5Z1,Cement,27,15,small,19188946.15,0.9444,1,3.28,0.7579,3095500.99,1071397.15,29213941.25,1718467.13,0.3201,1.1511,38,42,0.8947,37,42,2,0,none,0,0,0,0,0
04AFVMJ8749Y4Z4,Pharmaceuticals,4,7,small,17266408.2,1.0,0,7.0,0.7509,3148638.45,1040024.86,29464552.34,1636919.57,0.2297,1.1423,38,46,0.9211,37,46,4,0,none,0,0,0,0,0
17AELVV5341B3ZL,Agriculture,17,9,medium,424705875.67,1.0,0,7.39,0.759,90605233.37,28542190.96,761071486.37,42281749.24,0.3099,1.0653,38,37,0.8158,38,37,2,0,none,0,0,0,0,0
13ZXENH0420U7ZN,Chemicals,13,16,large,8737001139.77,1.0,0,3.5,0.7447,1887046236.95,653821196.77,14853225427.63,382712522.52000004,0.325,0.9658,43,28,0.7674,43,28,3,0,none,0,0,1,0,0
07YFOXM6318N9Z4,Pharmaceuticals,7,14,medium,709378487.09,1.0,0,2.72,0.7627,152290780.63,49941058.43,1334774238.7,74154124.37,0.3022,0.9626,36,50,0.7778,36,50,4,0,none,0,0,0,0,0
09NYZPG0332A6ZB,Fertilizers,9,20,medium,500552099.87,0.8889,2,4.44,0.7574,73916180.67,26068760.03,808727430.23,50545464.39,0.2542,0.7612,37,33,0.8378,36,33,4,0,none,0,0,0,0,0
14TYIWL2016K7Z2,Pharmaceuticals,14,24,small,30578180.27,0.8889,2,3.44,0.7301,6365163.04,2350799.37,46858651.45,2928665.72,0.3128,1.2237,42,36,0.9762,42,36,4,0,none,0,0,0,0,0
16SIEWP8272F8ZN,Plastics,16,24,medium,482669583.28,0.9444,1,4.11,1.7519999999999996,409893015.88,0.0,872885678.01,51346216.35,0.2413,0.7557,43,41,0.8605,43,41,3,1,fake_itc,1,0,0,0,0
06BEYDC7886P7ZH,Coal,6,4,small,4745896.02,1.0,0,5.11,0.7296,983536.52,356868.88,8905744.41,494763.58,0.2958,1.2347,35,47,0.8571,35,46,3,0,none,0,0,0,0,0
06QOCGO5239N1ZN,Food Processing,6,6,small,10648776.44,0.9444,1,2.78,0.7737,1817038.88,510867.43,14600218.58,858836.39,0.31,0.9211,44,31,0.9318,44,31,3,0,none,0,0,0,0,0
19UAZXE3404A2Z2,Cement,19,25,small,12369806.58,0.8889,2,9.33,0.7606,2567444.07,841413.51,19749053.7,1234315.86,0.2921,0.7322,39,29,0.8718,39,29,3,0,none,0,0,0,0,0
13YLUXR9211O3ZQ,IT Services,13,13,small,42934953.85,1.0,0,2.83,0.7956,10602542.44,2592368.15,73372015.06,4076223.06,0.2851,0.8872,51,38,0.9216,51,38,3,0,none,0,0,0,0,0
29LOULG5590M6ZQ,Pharmaceuticals,29,6,medium,634993117.62,1.0,0,5.06,0.7508,138090600.63,45989836.72,1060145844.71,58896991.37,0.34,0.7004,31,32,0.9032,31,32,7,0,none,0,0,0,0,0
32ZISFP1794R2ZK,Steel,32,13,small,33306435.36,0.9444,1,3.06,0.7416,6803991.27,2415845.25,58243685.06,3426099.12,0.3051,1.3237,37,39,0.8378,37,39,3,0,none,0,0,0,0,0
27OLDLK3318R5ZW,Automobile,27,19,small,31924576.91,0.8333,3,4.56,0.7674,5519060.31,1676272.66,49863275.8,3324218.39,0.268,1.4217,35,43,0.8857,34,43,7,0,none,0,0,0,0,0
19JLAWL8443N1ZK,Pharmaceuticals,19,18,small,36313683.72,0.9444,1,9.83,0.7615,7028263.72,2105917.82,57241134.08,3367125.53,0.2794,1.0888,45,38,0.8,45,38,5,1,circular_trading,0,0,0,0,0
19YVPEU9798H1ZR,IT Services,19,18,small,3660549.73,0.8889,2,12.83,0.7559,484215.32,169981.22,5520553.78,345034.61,0.2552,1.0926,39,34,0.8718,39,34,4,0,none,0,0,0,0,0
06XJFFA1308U6ZW,Pharmaceuticals,6,4,medium,742916137.09,0.8889,2,4.89,0.7508,178728689.18,56313490.08,1271438364.12,79464897.76,0.2245,0.7557,42,21,0.7857,42,20,6,0,none,0,0,0,0,0
10ISXFK5556G4ZP,Automobile,10,6,small,13821909.33,1.0,0,4.61,0.7711,3202013.06,938754.93,26422238.24,1467902.12,0.2228,1.2324,36,30,0.9444,35,30,3,0,none,0,0,0,0,0
06PDVAO7921Z5ZR,Electronics,6,6,medium,104655599.01,0.9444,1,5.39,0.7357,20984930.81,8594173.64,182523908.09,10736700.48,0.3075,1.4325,51,45,0.8824,51,45,5,0,none,0,0,0,0,0
11TKXPP9124G2Z4,Cement,11,10,small,15337049.06,0.9444,1,2.5,0.7501,2912302.55,919285.31,26068352.99,1533432.53,0.2652,1.0598,43,51,0.9535,43,51,3,0,none,0,0,0,0,0
37AEUGC2467S3ZL,Plastics,37,15,small,12995840.35,1.0,0,4.67,0.7495,2702905.61,898816.97,24333350.05,1351852.78,0.3034,1.1872,34,42,0.9706,34,41,1,0,none,0,0,0,0,0
12GKYWH3659I7ZG,Chemicals,12,23,small,31798919.95,0.9444,1,6.83,0.7279,7721727.47,2963568.41,59576106.46,3504476.85,0.2771,1.0671,47,25,0.8723,47,25,5,0,none,0,0,0,0,0
15VFAPR8931B4ZK,Steel,15,3,small,13053041.77,0.8333,3,2.72,0.7481,1826267.25,596104.13,17515117.4,1167674.49,0.2526,0.9307,52,37,0.7885,52,36,2,0,none,0,0,0,0,0
12ACFUC6260O8Z3,Chemicals,12,9,small,48743588.25,1.0,0,1.44,0.7216,11052422.07,4345625.18,87457281.49,4858737.86,0.2924,1.0401,37,33,0.8649,37,33,3,0,none,0,0,0,0,0
23TWDCO7273R2ZL,Textile,23,10,medium,508947393.06,0.9444,1,1.56,0.7343,101848089.38,36713697.45,912828134.12,53695772.6,0.2375,0.9679,44,37,0.8864,44,36,2,0,none,0,0,0,0,0
14MJOZW7594D6ZD,Food Processing,14,11,small,28059281.94,0.8889,2,5.5,0.7347,4165939.68,1630461.3,41399114.02,2587444.63,0.3196,1.1574,44,38,0.8636,44,38,2,0,none,0,0,0,0,0
14HWINU7585Y6Z1,Coal,14,5,small,10251252.06,0.9444,1,3.39,0.7058,2566088.35,1088476.21,18740229.32,1102366.43,0.3497,1.0034,39,39,0.9487,39,39,4,0,none,0,0,0,0,0
17GMRUJ9863L2ZZ,Food Processing,17,18,small,10811211.42,1.0,0,7.89,0.7365,2362911.56,772075.42,20833484.81,1157415.82,0.3021,1.4154,39,37,0.8974,39,37,3,0,none,0,0,0,0,0
01TNJUY4794R7ZM,IT Services,1,6,medium,136107688.46,1.0,0,3.83,0.7474,64325137.59,9213346.71,900915311.81,50050850.66,0.9663999999999997,4.10055,36,41,0.8611,35,41,3,1,sudden_spike,0,1,0,1,0
06UGHHO5766M3Z2,Pharmaceuticals,6,5,small,2011842.58,0.9444,1,3.67,0.7528,344929.76,118576.21,3404903.72,200288.45,0.3281,1.1492,31,45,0.9355,31,45,5,0,none,0,0,0,0,0
32XVBPL1420W4ZE,Pharmaceuticals,32,24,medium,596174778.85,1.0,0,3.78,0.768,146556547.55,41211207.31,1222693105.38,67927394.74,0.1915,1.0046,39,40,0.9231,39,40,3,0,none,0,0,0,0,0
12TOEEV0928W1Z0,Textile,12,17,small,25320969.7,0.8889,2,3.22,0.7411,4408190.04,1650866.69,40413543.44,2525846.46,0.3661,0.843,34,37,0.7941,34,37,5,0,none,0,0,0,0,0
11KKYTV0983G9ZW,Textile,11,1,small,12956920.19,0.9444,1,1.89,0.7662,2334241.66,714317.54,21291461.28,1252438.9,0.3737,0.7287,48,51,0.9167,48,51,4,0,none,0,0,0,0,0
07HCVRW6281N2ZA,IT Services,7,10,medium,966747720.27,1.0,0,5.61,0.7625,169651629.93,52100899.96,1668117349.25,92673186.07,0.2989,0.8456,50,46,0.9,49,46,3,0,none,0,0,0,0,0
05YSKHV1744V7Z7,Jewellery,5,16,large,9048660421.87,0.9444,1,1.0,1.7519999999999996,8165082649.88,751639932.67,818122816.47,48124871.56,0.2185,0.8161,39,45,0.8718,39,45,2,1,shell_company,1,0,0,0,0
02KSUPE9888P6ZV,Steel,2,17,small,2949095.37,0.9444,1,9.61,0.7395,484753.22,187532.95,4912693.08,288981.95,0.2851,0.9935,39,42,0.8205,39,42,4,0,none,0,0,0,0,0
32WQOES0154I5ZE,Coal,32,6,small,18576821.84,1.0,0,3.67,0.706,3935608.86,1767668.82,37060667.72,2058925.98,0.249,1.006,46,28,0.9348,46,28,3,0,none,0,0,0,0,0
11UNKGO9187L4ZY,Chemicals,11,14,small,3990197.04,0.8333,3,5.78,0.756,774309.37,246981.58,6235462.04,415697.47,0.2979,0.8069,38,40,0.7895,38,40,4,0,none,0,0,0,0,0
15ENTGQ9035K6Z4,IT Services,15,6,small,36853424.05,0.9444,1,0.5,0.7191,8187243.05,2909175.17,64294081.09,3782004.77,0.2989,1.0655,46,34,0.8696,46,34,3,0,none,0,0,0,0,0
11UPVAU4060P7ZG,Trading,11,8,small,47896882.38,0.8889,2,10.44,0.7326,9200923.5,3173742.74,80305695.97,5019106.0,0.2705,1.234,45,48,0.9333,45,46,3,0,none,0,0,0,0,0
09HLKJO4688I7Z3,Chemicals,9,22,medium,767267444.52,0.9444,1,6.11,0.7635,142742958.87,44268399.26,1219376506.55,71728029.8,0.308,1.3748,39,42,0.8462,38,42,5,0,none,0,0,0,0,0
18YXUJH6587S1ZD,Chemicals,18,15,small,35397341.79,0.9444,1,3.83,0.7577,7454998.57,2483367.1,58848307.84,3461665.17,0.2638,0.6906,33,40,0.9091,33,40,2,0,none,0,0,0,0,0
32CUIBL8509L7Z1,Pharmaceuticals,32,11,medium,266498937.61,1.0,0,3.06,0.6926,45481286.38,20586240.24,509357259.87,28297625.55,0.3084,1.2481,45,40,0.9111,45,40,3,0,none,0,0,0,0,0
15GLNFK6604W2Z9,Chemicals,15,6,medium,449598213.21,0.9444,1,0.94,0.7472,82707624.57,29501227.32,718764109.37,42280241.73,0.2543,0.9521,51,49,0.8627,50,48,6,0,none,0,0,0,0,0
33MOHCA5553Q6ZC,Plastics,33,16,medium,594009073.41,0.9444,1,7.78,0.7816,154520284.62,38975599.41,1032910097.46,60759417.5,0.2645,0.8785,38,34,0.8421,38,34,4,0,none,0,0,0,0,0
10RENQW7908Z6ZB,Trading,10,19,small,41764919.56,1.0,0,4.67,0.7615,9363384.64,3012219.21,73725356.37,4095853.13,0.2565,0.9737,43,34,0.9535,43,34,2,0,none,0,0,0,0,0
15BQOTT5470M4ZL,Pharmaceuticals,15,25,small,38624288.86,0.8889,2,8.17,0.7489,6261082.33,2318296.46,60758382.1,3797398.88,0.3202,0.9104,33,39,0.8182,33,38,4,0,none,0,0,0,0,0
37ZXAEV5756V9ZK,Coal,37,4,small,22096619.02,0.9444,1,4.44,0.7789,5441927.72,1431958.99,37462110.22,2203653.54,0.3078,0.7849,42,42,1.0,42,42,5,0,none,0,0,0,0,0
36UUGCT9583I3ZZ,Trading,36,6,small,36462238.32,0.8889,2,3.67,0.7635,7100787.37,2505315.01,55283025.09,3455189.07,0.3398,0.957,34,44,0.9118,34,44,5,0,none,0,0,0,0,0
18RRZCU9396A2ZS,Jewellery,18,25,small,48962949.07,1.0,0,8.89,0.7659,12928603.34,3949255.82,93677369.81,5204298.32,0.2701,0.9461,47,34,0.8511,47,34,2,0,none,0,0,0,0,0
01ZPBIO1395I4Z9,Fertilizers,1,24,medium,675754505.75,1.0,0,0.78,0.7169,161340104.16,64047141.46,1259355035.19,69964168.62,0.2797,0.904,18,33,0.5556,18,33,5,1,circular_trading,0,0,0,0,0
29BDWRT4545A7ZY,IT Services,29,22,small,7467093.47,0.8889,2,4.94,0.7319,1501601.72,543683.27,12055225.66,753451.6,0.3443,1.0664,41,42,0.9024,41,42,4,0,none,0,0,0,0,0
21NWTXC6279V3Z6,Electronics,21,11,small,47095154.57,0.9444,1,1.72,1.7519999999999996,43231282.74,0.0,74647215.34,4391012.67,0.2638,0.7704,38,39,0.8684,38,39,4,1,fake_itc,1,0,0,0,0
02CBPEQ0825R1Z7,Electronics,2,15,small,9210686.75,0.6667,6,7.39,0.7573,1066508.65,354174.49,10766659.52,897221.63,0.2975,1.178,33,39,0.9394,33,39,3,1,missing_returns,0,0,0,0,0
20YOQUV8396A8ZJ,Fertilizers,20,17,medium,967643779.68,0.9444,1,2.28,0.756,217754751.19,68537540.22,1583596476.32,93152733.9,0.3013,1.2874,43,38,0.907,43,38,3,0,none,0,0,0,0,0
19EQQCK0967M2ZK,Coal,19,13,small,2746687.49,0.9444,1,4.0,0.7258,476032.4,176423.91,4721362.06,277727.18,0.294,1.5269,29,38,0.931,29,37,3,0,none,0,0,0,0,0
17DAQLQ8946I5ZR,Automobile,17,11,medium,412410931.65,0.9444,1,5.22,0.7371,79252725.96,29279191.89,665321673.85,39136569.05,0.3062,0.7973,31,44,0.9355,31,44,8,0,none,0,0,0,0,0
06QINVM0172V3ZT,Food Processing,6,22,medium,254202144.5,0.8889,2,3.06,0.7752,45355710.69,13904272.6,437362656.64,27335166.04,0.2799,0.6608,49,41,0.9592,49,41,4,0,none,0,0,0,0,0
01PYEFJ0524W1ZP,Plastics,1,21,medium,50730703.59,0.9444,1,3.39,0.7705,10137768.63,3192333.98,85993375.91,5058433.88,0.3061,0.9299,57,54,0.9123,57,53,2,0,none,0,0,0,0,0
27HJDTR0364Q2Z8,Cement,27,12,medium,314462285.08,0.9444,1,3.39,0.6988,62198067.23,26650991.58,532026946.98,31295702.76,0.361,0.7024,28,40,0.8571,28,40,4,0,none,0,0,0,0,0
08WVHWN1374P4Z7,Jewellery,8,9,large,4600591709.46,0.8889,2,5.0,0.7616,944770050.89,304595668.18,7615004823.4,382712522.52000004,0.2896,0.9668,51,39,1.0,51,39,2,0,none,0,0,1,0,0
07YGAKM7945E6ZT,Coal,7,22,large,2213996013.53,1.0,0,1.56,0.7757,455414777.8,132223711.09,4022139116.85,223452173.16,0.3067,1.2241,46,49,0.8261,46,49,4,0,none,0,0,1,0,0
09ENEYO1339S7ZL,Automobile,9,12,small,49292802.9,0.8889,2,1.83,0.6771,8031454.85,3986079.74,80094792.92,5005924.56,0.2777,1.0599,44,40,0.7955,44,40,3,0,none,0,0,0,0,0
36YREXP9527X8ZZ,Fertilizers,36,15,medium,478392818.42,1.0,0,6.72,0.7653,99604911.92,29620761.55,835082515.5,46393473.08,0.3192,1.2721,28,35,0.9286,28,35,1,0,none,0,0,0,0,0
12XLHGN0988H2ZU,Automobile,12,20,small,11100770.94,1.0,0,2.56,1.7519999999999996,11498890.08,0.0,20210845.6,1122824.76,0.291,1.0755,39,43,0.7692,39,43,3,1,fake_itc,1,0,0,0,0
20CZKAX2096M3ZE,Trading,20,24,medium,265487421.38,0.9444,1,3.89,0.7107,45483850.57,19839420.09,420471192.48,24733599.56,0.3007,0.8694,33,32,0.9091,33,32,2,0,none,0,0,0,0,0
33HYBHA5539R8ZI,Pharmaceuticals,33,19,medium,463039802.85,1.0,0,10.44,0.7545,118758043.01,39278959.37,882659937.09,49036663.17,0.2455,1.1757,47,39,0.8936,47,39,3,0,none,0,0,0,0,0
32RHTRS2067E1Z7,Food Processing,32,8,small,13142120.13,1.0,0,1.17,0.7432,3209519.92,1063283.8,25283272.15,1404626.23,0.2338,1.0203,46,35,0.913,45,35,6,0,none,0,0,0,0,0
37MLPUQ2949S9ZC,Jewellery,37,13,small,44208644.03,0.9444,1,3.39,0.745,11111428.9,3921454.14,88816867.81,5224521.64,0.1976,1.0592,50,54,0.9,50,54,3,0,none,0,0,0,0,0
16RGYLK1559E5ZA,Trading,16,8,medium,341985938.45,0.9444,1,4.94,0.7191,68573037.19,29078315.3,605059159.49,35591715.26,0.3164,1.2402,41,35,0.8537,41,35,2,0,none,0,0,0,0,0
04SIZRM6800P8ZM,Food Processing,4,3,small,48592717.3,0.9444,1,3.5,0.7667,9408234.2,2915804.59,90715292.57,5336193.68,0.2146,1.1914,41,33,0.878,41,33,5,0,none,0,0,0,0,0
08KTTEB6875X2ZM,Fertilizers,8,16,small,24061848.65,0.9444,1,4.89,0.7651,5132245.74,1684819.96,37530606.93,2207682.76,0.2966,0.8886,32,38,0.9062,32,38,2,0,none,0,0,0,0,0
10TVWIW2674A8Z8,Paper,10,5,medium,349452578.55,1.0,0,8.28,0.7019,68344911.88,31381751.04,595380894.95,33076716.39,0.2962,1.2993,40,40,0.9,40,40,3,0,none,0,0,0,0,0
37ZAVKB7040W9ZW,Electronics,37,16,medium,962962931.95,0.8333,3,6.33,0.7438,138212457.8,40969230.43,1330057194.96,88670479.66,0.2516,0.9277,38,40,0.8421,37,40,3,0,none,0,0,0,0,0
33NJGJZ0853A6ZW,Electronics,33,24,medium,140664378.59,1.0,0,4.39,0.7627,27725834.56,8973188.17,249758179.24,13875454.4,0.2959,1.323,33,42,0.9091,33,42,5,0,none,0,0,0,0,0
32LHUKJ6136P1ZD,Trading,32,1,small,44828514.63,0.9444,1,2.11,0.7471,10192909.6,2985241.4,82508454.19,4853438.48,0.3101,0.6159,43,46,0.9302,43,46,5,0,none,0,0,0,0,0
01SIIOZ9297E3ZF,Textile,1,22,small,20365710.04,1.0,0,3.44,0.7229,3934711.34,1391823.85,34215770.97,1900876.16,0.2944,1.0705,33,34,0.9091,33,34,3,0,none,0,0,0,0,0
06TTBNX5396W1Z2,Textile,6,5,small,9557496.41,0.8889,2,16.06,0.7626,4769978.98,737325.99,45978631.08,2873664.44,0.9663999999999997,4.10055,39,43,0.8974,39,43,3,1,sudden_spike,0,1,0,1,0
