gstin,is_fraud,fraud_type,graph_risk_score,pagerank_score,cycle_risk,in_degree,out_degree,total_received,total_sent,imbalance_risk,clustering_coef,in_circular_ring,in_shell_cluster,graph_predicted_fraud
19OURCN5455H6ZK,1,fake_itc,40.08,36.28,0,41,29,94599837.48,78689661.09,4.04,0.0153,0,1.0,1
17HHQKT5569V8ZX,0,none,39.15,34.82,0,37,38,96488998.83,88668381.45,1.76,0.0155,0,1.0,0
27XISJN9780E2Z2,0,none,37.55,30.2,0,35,44,90070324.91,111806246.1,0.0,0.0176,0,1.0,0
33QBDNE6884K9ZT,0,none,26.47,41.52,0,41,34,106883084.85,87709145.74,4.37,0.0141,0,,0
37FMWNK5076G9Z6,0,none,38.21,31.74,0,40,31,88877253.68,84193403.83,1.11,0.0121,0,1.0,0
03PPZVC9308X3ZG,1,circular_trading,38.31,33.25,0,38,35,93819972.21,94868858.61,0.0,0.0175,0,1.0,0
18WYPFU0835Y1Z3,0,none,41.22,39.5,0,36,31,97689595.24,77038948.2,5.36,0.0185,0,1.0,1
22KTDOU0281S8ZT,0,none,39.010000000000005,36.03,0,35,40,100366801.67,101937792.07,0.0,0.0174,0,1.0,0
24LORIN1512B3ZT,0,none,24.69,38.76,0,39,41,105108558.21,108462518.23,0.0,0.019,0,,0
11YUNFT1423X7ZP,0,none,36.730000000000004,26.92,0,31,41,74445977.43,99235003.03,0.0,0.0207,0,1.0,0
01QOZZV4394H2ZV,1,fake_itc,76.97999999999999,47.12,100,37,38,133758466.21,128693239.11,0.79,0.0162,1,1.0,1
12JWCHK6015H8Z5,0,none,37.870000000000005,31.48,0,36,48,79168043.9,118261761.14,0.0,0.0155,0,1.0,0
14ZQKIG1082W7ZE,0,none,37.96,31.84,0,39,42,85644745.23,100342155.21,0.0,0.0152,0,1.0,0
11QFNVX4299B4Z9,0,none,23.63,34.51,0,37,47,90342771.29,133849495.47,0.0,0.0155,0,,0
05MFDWW2221Y4ZU,0,none,41.57,46.28,0,41,46,110919932.15,119656725.49,0.0,0.0171,0,1.0,1
14MGTXW6601Q9ZR,1,fake_itc,78.75999999999999,55.04,100,41,36,112803398.45,115268199.59,0.0,0.0161,1,1.0,1
12CSVTN8144G1Z1,0,none,34.730000000000004,18.94,0,31,32,69937711.44,81897028.9,0.0,0.0169,0,1.0,0
09UTAHF5504R8Z2,0,none,35.79,23.14,0,33,48,76512675.21,117870846.11,0.0,0.0185,0,1.0,0
10TLVCS6619G9Z0,0,none,41.19,40.94,0,46,37,106021639.8,89051461.73,3.81,0.017,0,1.0,1
09UZYBW8200U6Z2,0,none,33.8,59.74,0,53,35,143054586.1,80719708.12,15.44,0.0165,0,,0
01BRRVH5137R2ZD,1,fake_itc,37.33,29.31,0,31,41,89422432.86,110222152.5,0.0,0.0176,0,1.0,0
37DTOMP7479S7ZN,1,fake_itc,44.760000000000005,49.63,0,44,32,116297089.27,79070106.27,9.42,0.0144,0,1.0,1
10UEAVS6105T1ZC,0,none,45.91,60.99,0,51,47,130168344.84,114873674.46,2.66,0.0165,0,1.0,1
13FMDKS1910T6ZP,0,none,24.05,34.84,0,39,37,100721357.12,94279895.47,1.37,0.0175,0,,0
07KOAIM3041Z1ZB,0,none,29.8,53.97,0,51,37,125558657.41,99506648.57,5.24,0.0154,0,,0
27ALECO3058U7Z5,0,none,35.54,22.15,0,29,28,74187590.81,89266399.61,0.0,0.015,0,1.0,0
11WSHKC4559C8ZA,0,none,39.89,39.55,0,37,44,103181153.85,111234366.61,0.0,0.017,0,1.0,0
32FHWYD3031F4ZR,0,none,37.56,30.25,0,37,53,82974555.75,150484696.65,0.0,0.0157,0,1.0,0
24AHTLV8306N6ZU,1,circular_trading,80.18,57.77,100,38,46,147319456.56,128366835.76,2.95,0.0176,1,1.0,1
21MVSAZ1983R6ZH,0,none,26.61,45.58,0,46,43,113491653.55,108827417.88,0.86,0.0181,0,,0
04IYPVE4897X9Z0,0,none,47.71,62.2,0,46,39,131411876.03,91815967.82,8.63,0.0179,0,1.0,1
17RDMZX5240X4Z2,0,none,41.67,44.91,0,37,40,112808951.33,103745681.27,1.75,0.0137,0,1.0,1
20WDLBK7797G7ZI,0,none,38.45,33.82,0,40,35,84507050.44,90119431.68,0.0,0.0173,0,1.0,0
17LLYND5534E1ZK,1,fake_itc,78.9,55.6,100,35,47,112213492.99,125252873.16,0.0,0.0199,1,1.0,1
24DAXAF2005H5ZZ,0,none,47.26,59.29,0,49,39,125176075.42,84147560.89,9.75,0.017,0,1.0,1
17NTOCG4058C7ZJ,0,none,44.5,51.63,0,50,34,120366412.39,91325808.77,6.36,0.0139,0,1.0,1
24VRYPL7007K5Z8,0,none,44.28,57.12,0,47,48,128745622.11,141228710.15,0.0,0.0172,0,1.0,1
08BAPVP2248X4Z2,0,none,40.16,40.66,0,38,42,106221998.33,117526581.8,0.0,0.0211,0,1.0,1
22PQSID5810U5ZA,0,none,46.769999999999996,56.29,0,47,32,129721281.61,84233783.13,10.8,0.0198,0,1.0,1
14KLJOP2824O3ZD,0,none,43.2,49.97,0,39,42,117073845.99,102518691.39,2.84,0.0188,0,1.0,1
24ADUXR1124Y5ZA,1,missing_returns,75.07,40.26,100,30,36,99162715.78,103612992.95,0.0,0.0173,1,1.0,1
36BGIDF9613H6Z3,0,none,40.42,41.68,0,43,49,110994360.81,127009461.68,0.0,0.0174,0,1.0,1
27ODSCD4016K6ZB,0,none,39.75,33.99,0,43,35,95135260.64,76034517.8,5.02,0.0147,0,1.0,0
02BPFGK0121C1ZF,0,none,41.120000000000005,43.74,0,47,43,115052123.25,110881125.3,0.75,0.0169,0,1.0,1
37QBCAX9707N6ZO,1,fake_itc,41.36,43.76,0,39,39,105297302.09,97105437.69,1.69,0.017,0,1.0,1
10RXZKF6391C6ZP,0,none,38.53,34.14,0,38,43,96595525.2,97797329.43,0.0,0.017,0,1.0,0
07ZIVGJ9095F6ZG,0,none,36.3,25.21,0,33,40,80435262.62,100978644.61,0.0,0.0129,0,1.0,0
01NWSKJ6411C8Z0,1,fake_itc,28.36,50.27,0,45,40,124012093.88,107038015.3,3.17,0.0154,0,,0
10MVRPQ3091Q5Z6,0,none,41.95,47.81,0,37,56,105037252.59,140043600.22,0.0,0.0179,0,1.0,1
33HFBSW7591K7ZQ,0,none,45.41,61.63,0,46,53,131056883.06,136297032.56,0.0,0.0168,0,1.0,1
01ZRHHV7174G9Z9,1,fake_itc,41.16,44.63,0,44,45,110742149.98,118796962.27,0.0,0.0156,0,1.0,1
22LHIPH8510Q5Z0,0,none,41.6,45.73,0,44,39,112177516.86,108584808.35,0.66,0.0159,0,1.0,1
12WVZEE8362Z3ZP,0,none,41.33,44.16,0,44,37,111990311.66,105857887.34,1.16,0.0179,0,1.0,1
24YLVGD7650B4ZK,1,missing_returns,30.04,51.34,0,48,38,118349655.67,82130158.93,8.82,0.0142,0,,0
32PPYCU0029D4ZG,1,fake_itc,77.09,48.37,100,35,51,113121710.78,222406832.95,0.0,0.017,1,1.0,1
21OBTXT8193W1Z6,0,none,26.11,41.8,0,43,34,104801658.89,92507470.04,2.66,0.013,0,,0
15VIJAD2425W2ZB,1,circular_trading,32.760000000000005,11.02,0,29,45,57916873.16,99225510.49,0.0,0.017,0,1.0,0
15NADMT7491A9Z6,1,fake_itc,44.370000000000005,54.63,0,46,44,133229902.18,116510567.89,2.87,0.0172,0,1.0,1
05XRWPZ2411K4ZC,1,circular_trading,28.13,49.21,0,41,37,115625696.49,99255614.3,3.3,0.014,0,,0
01EHASO7490F5ZS,0,none,39.36,35.75,0,33,34,89992395.57,82962542.05,1.69,0.0154,0,1.0,0
06EVKAZ6758I7Z4,0,none,42.31,43.44,0,38,41,111158432.07,86202464.56,5.79,0.0157,0,1.0,1
03LRGWX3781K1ZH,0,none,40.739999999999995,42.98,0,35,36,107758545.91,108563223.15,0.0,0.0145,0,1.0,1
16YFJZY6781G2Z8,0,none,23.6,34.41,0,36,42,86041432.5,108983032.85,0.0,0.0157,0,,0
17BAHCL8008B3ZG,0,none,38.480000000000004,33.91,0,31,34,88991739.44,112263351.73,0.0,0.0154,0,1.0,0
29SZSKU2863J9ZF,0,none,35.96,21.96,0,37,30,75727484.8,69171453.58,1.9,0.0154,0,1.0,0
27HMGZM8549K8ZP,0,none,41.35,44.24,0,45,39,111030364.59,104859088.22,1.18,0.0141,0,1.0,1
05OBLMU1574D6ZX,0,none,35.92,23.68,0,27,44,77141995.25,107919303.14,0.0,0.0171,0,1.0,0
27RPETA2278L5Z1,0,none,24.46,37.44,0,42,37,109263954.95,107094380.08,0.41,0.0166,0,,0
04AFVMJ8749Y4Z4,0,none,40.84,40.57,0,46,37,103567635.89,90863857.85,2.8,0.0166,0,1.0,1
17AELVV5341B3ZL,0,none,24.69,34.36,0,37,38,100634374.89,82492253.78,4.4,0.0152,0,,0
13ZXENH0420U7ZN,0,none,37.08,28.32,0,28,43,82880958.61,111895301.02,0.0,0.0129,0,1.0,0
07YFOXM6318N9Z4,0,none,45.03,50.61,0,50,36,124514550.6,84424973.74,9.5,0.0164,0,1.0,1
09NYZPG0332A6ZB,0,none,36.84,27.35,0,33,36,86169346.1,99324720.63,0.0,0.0136,0,1.0,0
14TYIWL2016K7Z2,0,none,38.54,34.15,0,36,42,93408353.06,107199012.57,0.0,0.015,0,1.0,0
16SIEWP8272F8ZN,1,fake_itc,39.3,37.18,0,41,43,100396430.52,127556577.26,0.0,0.0159,0,1.0,0
06BEYDC7886P7ZH,0,none,42.370000000000005,46.82,0,46,35,119284791.72,105248413.65,2.67,0.0179,0,1.0,1
06QOCGO5239N1ZN,0,none,37.129999999999995,28.53,0,31,44,82951126.7,107943732.11,0.0,0.0151,0,1.0,0
19UAZXE3404A2Z2,0,none,34.56,18.23,0,29,39,66847816.83,109774347.01,0.0,0.0185,0,1.0,0
13YLUXR9211O3ZQ,0,none,40.75,42.99,0,38,51,102856860.12,127566844.42,0.0,0.0156,0,1.0,1
29LOULG5590M6ZQ,0,none,37.17,28.68,0,32,31,76301971.22,90957670.74,0.0,0.0092,0,1.0,0
32ZISFP1794R2ZK,0,none,38.94,35.77,0,39,37,94130498.27,110019371.17,0.0,0.017,0,1.0,0
27OLDLK3318R5ZW,0,none,46.36,61.04,0,43,34,130882237.26,107330810.86,4.39,0.0133,0,1.0,1
19JLAWL8443N1ZK,1,circular_trading,40.41,41.64,0,38,45,96494888.81,103390460.01,0.0,0.0187,0,1.0,1
19YVPEU9798H1ZR,0,none,36.57,26.26,0,34,39,79780807.27,96452742.6,0.0,0.0126,0,1.0,0
06XJFFA1308U6ZW,0,none,33.85,15.42,0,20,42,59307495.4,90613072.52,0.0,0.0153,0,1.0,0
10ISXFK5556G4ZP,0,none,35.25,21.0,0,30,35,76469369.68,101849749.34,0.0,0.0173,0,1.0,0
06PDVAO7921Z5ZR,0,none,44.28,54.49,0,45,51,132704096.44,117246612.77,2.64,0.0132,0,1.0,1
11TKXPP9124G2Z4,0,none,42.5,48.8,0,51,43,114140509.36,107725053.97,1.19,0.0192,0,1.0,1
37AEUGC2467S3ZL,0,none,26.45,41.91,0,41,34,104219230.63,87277768.34,3.88,0.0185,0,,0
12GKYWH3659I7ZG,0,none,33.81,15.26,0,25,47,60410476.07,118739922.06,0.0,0.0207,0,1.0,0
15VFAPR8931B4ZK,0,none,24.57,38.29,0,36,52,100453931.85,127747750.51,0.0,0.0149,0,,0
12ACFUC6260O8Z3,0,none,36.0,24.01,0,33,37,76561184.64,81742590.36,0.0,0.0211,0,1.0,0
23TWDCO7273R2ZL,0,none,22.39,29.57,0,36,44,84343791.53,125016610.86,0.0,0.0136,0,,0
14MJOZW7594D6ZD,0,none,24.37,37.49,0,38,44,97878854.67,110467769.71,0.0,0.0159,0,,0
14HWINU7585Y6Z1,0,none,39.68,38.48,0,39,39,94502646.62,93465469.78,0.22,0.0143,0,1.0,0
17GMRUJ9863L2ZZ,0,none,38.67,34.67,0,37,39,85162221.58,109499666.41,0.0,0.0177,0,1.0,0
01TNJUY4794R7ZM,1,sudden_spike,41.69,45.99,0,41,35,106679333.54,102654420.78,0.78,0.0159,0,1.0,1
06UGHHO5766M3Z2,0,none,46.29,48.85,0,45,31,115887433.83,63853900.56,16.3,0.0151,0,1.0,1
32XVBPL1420W4ZE,0,none,37.68,30.63,0,40,39,89265457.53,88927228.94,0.08,0.0186,0,1.0,0
12TOEEV0928W1Z0,0,none,37.44,29.75,0,37,34,83863577.63,107527451.25,0.0,0.0121,0,1.0,0
11KKYTV0983G9ZW,0,none,42.56,50.22,0,51,48,119224554.91,121883319.28,0.0,0.015,0,1.0,1
07HCVRW6281N2ZA,0,none,43.989999999999995,52.54,0,46,49,126701896.42,108187631.42,3.42,0.0185,0,1.0,1
05YSKHV1744V7Z7,1,shell_company,67.11,68.42,100,45,39,146838395.98,146881606.42,0.0,0.0209,1,,1
02KSUPE9888P6ZV,0,none,38.1,32.39,0,42,39,91333605.39,97263251.79,0.0,0.0148,0,1.0,0
32WQOES0154I5ZE,0,none,35.78,23.11,0,28,46,74332879.36,108728451.02,0.0,0.0226,0,1.0,0
11UNKGO9187L4ZY,0,none,41.870000000000005,43.64,0,40,38,108386352.63,90965114.4,3.83,0.0126,0,1.0,1
15ENTGQ9035K6Z4,0,none,37.35,29.39,0,34,46,81741854.21,99920421.89,0.0,0.0179,0,1.0,0
11UPVAU4060P7ZG,0,none,45.79,56.65,0,46,45,136840169.91,103248450.51,6.51,0.0222,0,1.0,1
09HLKJO4688I7Z3,0,none,39.34,37.35,0,42,38,90589439.42,102781106.2,0.0,0.0136,0,1.0,0
18YXUJH6587S1ZD,0,none,27.79,45.58,0,40,33,105877953.61,82823462.84,5.57,0.0137,0,,0
32CUIBL8509L7Z1,0,none,38.730000000000004,34.92,0,40,45,96678922.77,121669571.4,0.0,0.0171,0,1.0,0
15GLNFK6604W2Z9,0,none,42.739999999999995,50.94,0,48,50,125640971.84,134690112.94,0.0,0.0135,0,1.0,1
33MOHCA5553Q6ZC,0,none,37.15,28.62,0,34,38,83407586.89,87921576.6,0.0,0.0164,0,1.0,0
10RENQW7908Z6ZB,0,none,21.4,25.62,0,34,43,80656993.62,84750322.96,0.0,0.0137,0,,0
15BQOTT5470M4ZL,0,none,42.89,44.84,0,38,33,106946320.02,80060620.48,6.72,0.0173,0,1.0,1
37ZXAEV5756V9ZK,0,none,40.879999999999995,43.51,0,42,42,101497997.84,118691647.82,0.0,0.0152,0,1.0,1
36UUGCT9583I3ZZ,0,none,41.17,41.53,0,44,34,104012433.52,89879130.52,3.14,0.0161,0,1.0,1
18RRZCU9396A2ZS,0,none,22.09,28.38,0,34,47,84729791.0,107927529.28,0.0,0.017,0,,0
01ZPBIO1395I4Z9,1,circular_trading,75.50999999999999,38.66,100,33,18,94374363.19,80680226.67,3.39,0.0173,1,1.0,1
29BDWRT4545A7ZY,0,none,38.4,33.61,0,42,41,90241372.67,96767201.57,0.0,0.0176,0,1.0,0
21NWTXC6279V3Z6,1,fake_itc,38.29,33.14,0,39,38,99635636.07,111453307.69,0.0,0.0164,0,1.0,0
02CBPEQ0825R1Z7,1,missing_returns,38.7,34.79,0,39,33,90204761.82,92327793.72,0.0,0.0098,0,1.0,0
20YOQUV8396A8ZJ,0,none,36.0,23.99,0,38,43,71815603.93,116064221.06,0.0,0.0148,0,1.0,0
19EQQCK0967M2ZK,0,none,39.16,31.92,0,37,29,94323241.85,76310152.08,4.72,0.0149,0,1.0,0
17DAQLQ8946I5ZR,0,none,43.44,45.45,0,44,31,117903986.16,83321922.42,8.3,0.0169,0,1.0,1
06QINVM0172V3ZT,0,none,41.019999999999996,44.1,0,41,49,110129203.23,118482853.05,0.0,0.0143,0,1.0,1
01PYEFJ0524W1ZP,0,none,30.1,59.17,0,53,57,137875527.26,129939501.97,1.22,0.0153,0,,0
27HJDTR0364Q2Z8,0,none,42.17,40.84,0,40,28,104972872.95,75460168.61,7.82,0.0176,0,1.0,1
08WVHWN1374P4Z7,0,none,21.15,24.61,0,39,51,75323524.32,121776292.94,0.0,0.0159,0,,0
07YGAKM7945E6ZT,0,none,45.92,62.04,0,49,46,130205223.76,120329161.91,1.64,0.0196,0,1.0,1
09ENEYO1339S7ZL,0,none,41.269999999999996,45.09,0,40,44,101701532.59,116937628.5,0.0,0.0184,0,1.0,1
36YREXP9527X8ZZ,0,none,25.01,33.38,0,35,28,92834683.13,69625545.21,6.67,0.0184,0,,0
12XLHGN0988H2ZU,1,fake_itc,42.120000000000005,42.56,0,43,39,111789251.24,86181833.52,5.94,0.0163,0,1.0,1
20CZKAX2096M3ZE,0,none,22.9,31.4,0,32,33,87975288.55,87095956.67,0.2,0.0188,0,,0
33HYBHA5539R8ZI,0,none,38.7,34.8,0,39,47,93334762.69,101723732.65,0.0,0.0151,0,1.0,0
32RHTRS2067E1Z7,0,none,36.739999999999995,26.97,0,35,45,77381060.13,113567378.96,0.0,0.0161,0,1.0,0
37MLPUQ2949S9ZC,0,none,42.05,48.18,0,54,50,117031444.96,120349267.54,0.0,0.0194,0,1.0,1
16RGYLK1559E5ZA,0,none,22.45,29.78,0,35,41,83066724.26,94412510.73,0.0,0.0175,0,,0
04SIZRM6800P8ZM,0,none,36.41,25.66,0,33,41,78900431.18,107677418.7,0.0,0.0181,0,1.0,0
08KTTEB6875X2ZM,0,none,25.9,38.59,0,38,32,97304234.76,77761297.62,5.03,0.0196,0,,0
10TVWIW2674A8Z8,0,none,39.66,37.16,0,40,40,101669257.75,94638520.89,1.49,0.0168,0,1.0,0
37ZAVKB7040W9ZW,0,none,39.45,37.8,0,40,37,98143297.9,103254805.78,0.0,0.0154,0,1.0,0
33NJGJZ0853A6ZW,0,none,46.08,53.22,0,42,33,122217295.88,78580145.18,11.11,0.0162,0,1.0,1
32LHUKJ6136P1ZD,0,none,43.67,48.14,0,46,43,119641291.56,90145650.52,6.54,0.0151,0,1.0,1
01SIIOZ9297E3ZF,0,none,37.620000000000005,30.49,0,34,33,85031528.6,87017910.81,0.0,0.0163,0,1.0,0
06TTBNX5396W1Z2,1,sudden_spike,41.53,40.31,0,43,39,110963710.12,85975794.93,5.81,0.0132,0,1.0,1
11CXHLP8734G1ZM,0,none,38.760000000000005,34.01,0,37,33,90792212.54,86386485.92,1.02,0.0178,0,1.0,0
17XTVMN9590F1ZH,0,none,44.21,51.17,0,43,46,118337833.0,92114414.22,5.69,0.0169,0,1.0,1
36ZWCFW1313I9ZV,0,none,37.93,25.29,0,30,25,77326906.96,58503052.76,6.44,0.0209,0,1.0,0
22DPKHL6913T8ZA,0,none,46.620000000000005,63.95,0,52,45,132379284.9,117541813.22,2.52,0.0162,0,1.0,1
10MSUWR6161O2ZS,0,none,39.239999999999995,36.96,0,42,50,100054524.48,105601208.99,0.0,0.0165,0,1.0,0
24GHWMK4813Y7ZA,0,none,41.07,38.28,0,32,31,98236954.3,75606709.91,5.99,0.0153,0,1.0,1
03THDMO4234K1ZZ,0,none,21.01,24.03,0,29,39,68916930.46,96610920.19,0.0,0.019,0,,0
01JDNQQ4865A4ZC,0,none,37.16,28.63,0,31,42,82856132.88,103687018.44,0.0,0.0137,0,1.0,0
01DDPIR7434T6ZO,0,none,36.05,24.21,0,35,46,77509319.0,89809901.35,0.0,0.0191,0,1.0,0
02BSLDZ3842K5ZR,0,none,41.68,42.87,0,42,38,112099455.35,94049824.13,3.84,0.0184,0,1.0,1
20HHIND0575L6Z7,0,none,40.56,42.26,0,40,46,104010843.21,114709647.05,0.0,0.0129,0,1.0,1
11KKWPR1443N7ZA,0,none,33.02,53.59,0,47,28,123496796.98,64158041.35,18.5,0.0207,0,,0
10OAALQ7941L2ZX,0,none,25.1,39.73,0,42,30,95786151.61,92769058.16,0.65,0.0145,0,,0
22ALRQC4043O1ZX,0,none,39.22,36.9,0,41,45,97334546.38,133136226.9,0.0,0.012,0,1.0,0
19ILGSZ7308W8ZD,0,none,41.46,44.33,0,39,42,108069109.72,100410328.69,1.53,0.0157,0,1.0,1
03TYQNL7375N6ZY,1,circular_trading,41.57,46.29,0,44,48,110209610.47,118625451.72,0.0,0.0179,0,1.0,1
20MQOKY3479X8Z4,0,none,42.42,46.1,0,39,37,110429553.95,93624289.13,3.59,0.0158,0,1.0,1
21CEAJM2817W8ZN,0,none,34.8,19.19,0,34,29,67199744.87,69453882.77,0.0,0.0174,0,1.0,0
09BWXIT8984T3ZQ,1,circular_trading,35.71,22.83,0,31,33,75576635.59,82038794.81,0.0,0.0179,0,1.0,0
23ESWQB2152A2Z1,1,missing_returns,42.83,47.55,0,49,34,106702054.29,89746520.31,3.78,0.0182,0,1.0,1
10DYMBP1674K2ZV,0,none,42.64,45.71,0,45,41,113851346.64,91696830.4,4.83,0.0161,0,1.0,1
37YIOPB5207M5ZP,1,fake_itc,41.86,47.44,0,41,45,109262721.62,111978847.43,0.0,0.0145,0,1.0,1
21SDDLM2085B7ZZ,0,none,38.05,32.21,0,39,38,92327525.65,101738670.11,0.0,0.0174,0,1.0,0
01FJGUI3671J2ZC,0,none,38.06,32.25,0,36,51,89182163.9,124824016.22,0.0,0.0159,0,1.0,0
16HRWMT5443A7ZK,0,none,41.09,43.48,0,39,41,104006314.27,99696961.43,0.86,0.0146,0,1.0,1
17RJWVK9240S8ZR,0,none,38.79,35.16,0,41,43,94000816.89,113721652.88,0.0,0.0164,0,1.0,0
17YZSOM5529Z2ZQ,0,none,41.6,43.3,0,47,42,112110717.77,97142931.51,3.08,0.0153,0,1.0,1
11VAHSR1482E3ZO,0,none,40.05,32.87,0,34,32,101017598.67,73894497.11,7.34,0.0177,0,1.0,1
18PYNQR9329H5ZB,0,none,24.64,38.58,0,35,42,92478545.64,97617184.27,0.0,0.0175,0,,0
24SXEXV9734F3ZV,0,none,35.31,21.23,0,31,35,72113336.39,82135209.25,0.0,0.0163,0,1.0,0
03WUNXD4660V9ZS,0,none,36.739999999999995,26.95,0,25,37,74822748.04,90913143.2,0.0,0.0085,0,1.0,0
24FSOJH7558I7ZB,0,none,42.34,43.77,0,44,40,111719517.01,87370566.83,5.57,0.0132,0,1.0,1
19UKWOZ8842Z2ZD,0,none,36.72,26.87,0,35,38,76103594.98,94022015.29,0.0,0.016,0,1.0,0
13DCIXT6424Q7ZU,0,none,44.629999999999995,51.93,0,44,40,119620928.71,89928198.46,6.6,0.0135,0,1.0,1
04ZEMHA3458Z9ZI,0,none,30.92,51.84,0,50,30,118378227.17,74321228.98,11.86,0.0149,0,,0
12GCEGH0569A3ZM,0,none,21.97,27.87,0,38,36,83826607.09,91313215.16,0.0,0.017,0,,0
01NGIMB0021T5ZR,0,none,37.07,28.29,0,38,43,84596862.76,98495360.21,0.0,0.0139,0,1.0,0
02UIBPN0687G5ZA,0,none,41.58,45.79,0,40,43,110819020.83,107983272.28,0.53,0.0145,0,1.0,1
16WXXWD2951L7ZR,0,none,40.269999999999996,39.92,0,45,41,102758981.5,97106029.45,1.16,0.0153,0,1.0,1
07JUTMZ9036H5ZB,1,circular_trading,37.760000000000005,31.06,0,39,44,86214972.53,101706717.5,0.0,0.0167,0,1.0,0
05RLEQH6802C6Z7,0,none,39.32,37.29,0,34,48,96395038.12,115034816.29,0.0,0.0202,0,1.0,0
01MVDFO4424L6ZH,0,none,41.65,38.13,0,36,30,98671738.56,69335790.96,8.46,0.014,0,1.0,1
37RSFNT1675M9ZR,0,none,24.57,38.02,0,44,43,104536973.01,103146412.31,0.27,0.0137,0,,0
08EXAQS3624P5Z7,1,circular_trading,43.04,40.08,0,40,28,99944748.71,62303300.56,12.08,0.0172,0,1.0,1
01JEPRQ6395Z2Z3,0,none,38.89,33.31,0,37,33,90640459.11,81532752.83,2.23,0.0141,0,1.0,0
32JIIQP0411X3ZO,0,none,43.08,47.31,0,46,38,117553205.14,94077864.52,4.99,0.0166,0,1.0,1
01ZWFRO0874I9Z2,1,circular_trading,26.04,44.16,0,44,52,107955386.18,127946323.32,0.0,0.0164,0,,0
15PSBUK3259R9ZC,0,none,42.36,42.18,0,44,32,106397404.32,78039903.26,7.27,0.0182,0,1.0,1
19BMBPJ9761R4Z6,0,none,29.66,49.28,0,47,41,123956317.93,84460986.08,9.35,0.0157,0,,0
01WYRKD5619Z1ZV,0,none,38.5,31.4,0,38,31,91622790.58,81050735.92,2.61,0.0179,0,1.0,0
37OUNKR7518U8ZA,0,none,35.46,21.84,0,30,35,80307341.08,81871231.85,0.0,0.0163,0,1.0,0
02WBPFU5158H5Z6,0,none,18.66,14.63,0,25,42,60265898.03,89721582.59,0.0,0.0163,0,,0
02GIKIN4572G6ZW,0,none,38.97,35.87,0,39,54,95016723.67,153600047.28,0.0,0.0143,0,1.0,0
04TVRWC3667O1ZW,0,none,27.4,39.78,0,42,31,106989070.71,71730097.22,9.83,0.0099,0,,0
22WFHVG3951C5ZE,0,none,23.38,33.52,0,34,42,88670117.58,95258878.67,0.0,0.0123,0,,0
04TYZUW1543Y7Z8,0,none,24.56,34.88,0,40,32,93593790.42,80140182.7,3.36,0.0125,0,,0
33LLBWG9863Q5ZQ,0,none,39.86,37.25,0,36,37,100876102.36,90936053.67,2.19,0.016,0,1.0,0
27ZVLWY8021K8ZN,0,none,44.79,55.68,0,46,41,123217892.52,104911061.2,3.49,0.0142,0,1.0,1
19YJSEX6625R4ZC,0,none,22.08,28.33,0,30,38,82183086.82,83901237.84,0.0,0.0176,0,,0
37SHEVF3393R6ZQ,1,shell_company,65.95,63.04,100,36,39,133753731.45,128821975.9,0.77,0.0155,1,,1
15XHUWS3736L9ZS,0,none,26.88,47.51,0,41,45,116769625.58,130090484.48,0.0,0.0131,0,,0
37PLLIY8064R2ZS,0,none,29.12,50.94,0,47,32,111862018.93,87592758.3,5.54,0.0147,0,,0
22MSBPV2440E3Z8,0,none,38.67,34.7,0,42,50,95579544.05,135942184.21,0.0,0.0146,0,1.0,0
07UADZQ9756M3ZH,0,none,47.84,61.76,0,53,43,133738460.25,90395987.56,9.59,0.0164,0,1.0,1
24JKLCD3321B3ZI,0,none,42.8,42.83,0,43,33,106370603.25,74959526.13,8.38,0.0144,0,1.0,1
19OBZSZ5846A2Z4,0,none,41.620000000000005,46.46,0,47,44,113079814.59,126132621.32,0.0,0.0154,0,1.0,1
09VDHQF7348L7ZT,0,none,22.81,31.23,0,40,38,87113638.03,91821556.5,0.0,0.017,0,,0
08MDFOU3936K6ZK,1,fake_itc,38.8,35.21,0,31,46,91896368.31,122187996.83,0.0,0.0144,0,1.0,0
09VHBFW7839X6ZV,0,none,25.82,37.44,0,40,31,98168349.77,76013726.77,5.83,0.0125,0,,0
29ZUYGO4192A5Z4,0,none,37.67,30.67,0,35,38,86910327.35,92509407.89,0.0,0.0172,0,1.0,0
13TSJMP1316S8Z7,0,none,27.28,47.49,0,41,42,117371879.21,108539774.99,1.63,0.0176,0,,0
05WAAIG4401W9ZX,1,fake_itc,36.45,25.79,0,38,40,80165622.35,106729582.67,0.0,0.0137,0,1.0,0
16ZCFCC0244U2ZA,0,none,42.2,45.03,0,47,44,113522076.57,95496764.77,3.78,0.0129,0,1.0,1
20RQIHI4066A3Z1,0,none,42.16,36.66,0,37,25,93577440.06,58530391.36,11.98,0.0186,0,1.0,1
09ETAAE0943U6ZB,0,none,34.9,19.61,0,28,33,68564290.91,85177548.42,0.0,0.0153,0,1.0,0
10UAKAI2750M7ZP,0,none,22.11,28.45,0,33,43,75682150.07,123579671.64,0.0,0.0166,0,,0
05HAIWP1131A2ZC,0,none,36.72,77.25,0,54,44,156036537.25,105308099.4,9.63,0.0137,0,,0
07FCFEE3971X5ZV,0,none,38.71,33.32,0,35,34,82750983.13,76917831.27,1.52,0.0128,0,1.0,0
06NHUPL0254I3ZD,1,fake_itc,38.93,35.71,0,43,50,93788749.12,136755034.37,0.0,0.0119,0,1.0,0
